perm_auc_orig
0.5
0.6458469587965991
0.5
0.5
0.5091563113145847
0.5
0.5
0.5
0.5
0.5
0.5817527795945062
0.5
0.5
0.5
0.4918247220405494
0.5817527795945062
0.5
0.6046435578809679
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5771746239372139
0.5
0.6572923479398299
0.5892740353172008
0.5382603008502289
0.63080444735121
0.5
0.5591890124264225
0.5
0.5
0.5624591236102028
0.631458469587966
0.5
0.6458469587965991
0.5
0.5091563113145847
0.5
0.5624591236102028
0.5618051013734466
0.6458469587965991
0.5
0.7992151733158928
0.591236102027469
0.5
0.6173969914977109
0.5624591236102028
0.5
0.5
0.5
0.5
0.5
0.5
0.5739045127534337
0.5
0.5
0.5
0.63080444735121
0.6206671026814912
0.5889470241988228
0.5
0.5
0.5
0.5
0.5
0.5817527795945062
0.5
0.5382603008502289
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.6559843034663179
0.5
0.5
0.5748855461085677
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5739045127534337
0.6729888816219751
0.5
0.5
0.6458469587965991
0.6046435578809679
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.591236102027469
0.5748855461085677
0.5
0.5
0.5768476128188358
0.5
0.5856769130150425
0.5
0.5739045127534337
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.6373446697187705
0.5
0.5
0.5
0.6497710922171354
0.5
0.5
0.6173969914977109
0.5945062132112492
0.5
0.5
0.6373446697187705
0.5
0.5
0.5591890124264225
0.5
0.5
0.6373446697187705
0.6402877697841727
0.5
0.5
0.5
0.5768476128188358
0.5
0.5
0.5
0.5
0.5
0.5
0.5892740353172008
0.5
0.5
0.591563113145847
0.6288423806409418
0.5
0.5618051013734466
0.5618051013734466
0.5
0.5
0.5
0.5
0.5
0.7992151733158928
0.5768476128188358
0.5
0.4329627207325049
0.5
0.5
0.5
0.5739045127534337
0.5
0.5
0.5
0.5
0.4329627207325049
0.5591890124264225
0.5
0.631458469587966
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5382603008502289
0.5591890124264225
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5945062132112492
0.5
0.6092217135382603
0.5
0.5
0.5
0.591236102027469
0.5
0.5
0.5
0.5768476128188358
0.5
0.5
0.5
0.5
0.5
0.631458469587966
0.5
0.5
0.5
0.5
0.5768476128188358
0.5591890124264225
0.57946370176586
0.5
0.5
0.4329627207325049
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5382603008502289
0.6739699149771092
0.6507521255722695
0.6572923479398299
0.5768476128188358
0.5624591236102028
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.6373446697187705
0.538587311968607
0.5945062132112492
0.5
0.5
0.6572923479398299
0.5856769130150425
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.63080444735121
0.5
0.5
0.5
0.6752779594506213
0.591563113145847
0.5
0.5
0.5618051013734466
0.5768476128188358
0.5
0.5591890124264225
0.6373446697187705
0.5
0.5817527795945062
0.5
0.6373446697187705
0.6729888816219751
0.5
0.5817527795945062
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5817527795945062
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.6572923479398299
0.5889470241988228
0.5
0.6046435578809679
0.5
0.5624591236102028
0.5
0.5
0.5
0.5856769130150425
0.5
0.5
0.5
0.5
0.5
0.6572923479398299
0.5
0.6173969914977109
0.5
0.5
0.5
0.6046435578809679
0.5
0.5817527795945062
0.5
0.5748855461085677
0.5
0.5945062132112492
0.6739699149771092
0.5739045127534337
0.5
0.7992151733158928
0.5
0.5
0.631458469587966
0.5
0.5
0.6173969914977109
0.5
0.5
0.5
0.591236102027469
0.5
0.5
0.5945062132112492
0.5
0.5
0.5
0.6288423806409418
0.5
0.6046435578809679
0.5
0.5
0.5
0.5
0.5
0.6373446697187705
0.5889470241988228
0.5
0.5
0.6402877697841727
0.5
0.5
0.6572923479398299
0.5
0.5817527795945062
0.5748855461085677
0.5
0.5
0.5
0.6379986919555265
0.5
0.6739699149771092
0.5
0.5768476128188358
0.5
0.5
0.5
0.5
0.5
0.6510791366906474
0.5
0.5
0.6373446697187705
0.5
0.5768476128188358
0.5
0.6510791366906474
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.591236102027469
0.591236102027469
0.5
0.5
0.6739699149771092
0.5382603008502289
0.5
0.5
0.5
0.5382603008502289
0.5817527795945062
0.5
0.5
0.5
0.6010464355788097
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5889470241988228
0.6046435578809679
0.5
0.5
0.5768476128188358
0.6010464355788097
0.5768476128188358
0.631458469587966
0.6510791366906474
0.5
0.5624591236102028
0.5
0.6510791366906474
0.5
0.5
0.5
0.5
0.5
0.5945062132112492
0.5
0.6458469587965991
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.6173969914977109
0.5768476128188358
0.5
0.5
0.5
0.5856769130150425
0.6572923479398299
0.5
0.5
0.5
0.6510791366906474
0.5
0.5
0.591563113145847
0.5739045127534337
0.5
0.5
0.6173969914977109
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5618051013734466
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5739045127534337
0.5
0.591563113145847
0.5624591236102028
0.5618051013734466
0.6510791366906474
0.5
0.5
0.5618051013734466
0.5856769130150425
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5748855461085677
0.5
0.645846958796599
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5817527795945062
0.5
0.6510791366906474
0.5
0.4329627207325049
0.5
0.5
0.5
0.6559843034663179
0.5
0.5
0.5
0.5
0.5945062132112492
0.6288423806409418
0.5
0.5
0.6402877697841727
0.5
0.5
0.63080444735121
0.5
0.5
0.5889470241988228
0.5
0.5
0.5
0.5
0.5
0.5
0.5382603008502289
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5945062132112492
0.5
0.5
0.5
0.5
0.5739045127534337
0.63080444735121
0.5
0.6497710922171354
0.6559843034663179
0.5889470241988228
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.591236102027469
0.5
0.5091563113145847
0.5
0.6510791366906474
0.4918247220405494
0.5
0.5
0.5
0.5
0.5
0.5856769130150425
0.5
0.5
0.5
0.5
0.5
0.5091563113145847
0.5
0.5618051013734466
0.6373446697187705
0.5
0.5
0.5
0.5945062132112492
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5856769130150425
0.5
0.6729888816219751
0.6046435578809679
0.5
0.5
0.5
0.5739045127534337
0.5768476128188358
0.5
0.5
0.5
0.5
0.5
0.5
0.5
